"","Driver_ID","dr_city","dr_state","dr_contract","dr_commission","dr_paytype","dr_wkbase","dr_onduty","dr_status","tenure.in_days.","last_ride","rides_in_last_1_month","rides_in_last_3_month","rides_in_last_6_month","rides_in_last_1_year","average_total_payment_1_month.","average_total_payment_3_month.","average_total_payment_6_month.","average_total_payment_1_year.","sum_total_payment_1_month.","sum_total_payment_3_month.","sum_total_payment_6_month.","sum_total_payment_1_year.","average_standard_payment_1_month.","average_standard_payment_3_month.","average_standard_payment_6_month.","average_standard_payment_1_year.","sum_standard_payment_1_month.","sum_standard_payment_3_month.","sum_standard_payment_6_month.","sum_standard_payment_1_year.","average_non_standard_payment_1_month.","average_non_standard_payment_3_month.","average_non_standard_payment_6_month.","average_non_standard_payment_1_year.","sum_non_standard_payment_1_month.","sum_non_standard_payment_3_month.","sum_non_standard_payment_6_month.","sum_non_standard_payment_1_year.","average_jobs_1_month.","average_jobs_3_month.","average_jobs_6_month.","average_jobs_1_year.","total_jobs_1_month.","total_jobs_3_month.","total_jobs_6_month.","total_jobs_1_year.","average_satisfaction_1_month.","average_satisfaction_3_month.","average_satisfaction_6_month.","average_satisfaction_1_year.","Tenure.in_categories."
"2898",69155,"DELTONA FL                    ","FL ",1,100,"COMMISSION","NULL",1,107,141,"2018-01-20",0,0,15,132,0,0,541.333333333333,626.287878787879,0,0,8120,82670,0,0,541.333333333333,626.287878787879,0,0,8120,82670,0,0,0,0,0,0,0,0,0,0,12.6666666666667,13.0227272727273,0,0,190,1719,0.5,0.5,0.785714285714286,0.505376344086022,"less than or equal to 6 month"
"2899",69156,"DELTONA FL                    ","FL ",1,100,"COMMISSION","NULL",1,107,110,"2017-12-06",0,0,0,109,0,0,0,688.440366972477,0,0,0,75040,0,0,0,688.440366972477,0,0,0,75040,0,0,0,0,0,0,0,0,0,0,0,12.9633027522936,0,0,0,1413,0.5,0.5,0.5,0.6375,"less than or equal to 6 month"
"2900",69160,"PEMBROKE PINES                ","FL ",1,100,"COMMISSION","0",0,236,94,"2018-01-03",0,0,2,45,0,0,932,1077.15555555556,0,0,1864,48472,0,0,932,1071.15555555556,0,0,1864,48202,0,0,0,6,0,0,0,270,0,0,2.5,3.06666666666667,0,0,5,138,0.5,0.5,0.5,0.5,"less than or equal to 6 month"
"2901",69161,"ST LOUIS                      ","MO ",1,100,"COMMISSION","0",1,107,324,"2018-05-29",26,76,122,258,980.353076923077,970.113421052632,926.548360655738,912.768217054264,25489.18,73728.62,113038.9,235494.2,980.353076923077,970.113421052632,925.630327868852,896.852403100775,25489.18,73728.62,112926.9,231387.92,0,0,0.918032786885246,15.9158139534884,0,0,112,4106.28,12.5769230769231,12.0394736842105,11.6475409836066,12.093023255814,327,915,1421,3120,0.5,0.5,1,0.944444444444444,"more than 6 month"
"2902",69165,"PERTH AMBOY                   ","NJ ",1,100,"COMMISSION","0",1,107,338,"2018-05-28",11,58,101,185,945.843636363636,909.954655172414,937.260495049505,963.995567567568,10404.28,52777.37,94663.31,178339.18,940.025454545455,907.451896551724,933.474752475248,959.339783783784,10340.28,52632.21,94280.95,177477.86,5.81818181818182,2.50275862068966,3.78574257425743,4.65578378378378,64,145.16,382.36,861.32,13.7272727272727,12.9827586206897,12.5445544554455,12.8540540540541,151,753,1267,2378,0.666666666666667,0.675,0.552631578947368,0.582677165354331,"more than 6 month"
"2903",69169,"PROVIDENCE                    ","RI ",1,100,"COMMISSION","NULL",1,107,347,"2018-05-26",12,31,33,120,487.533333333333,507.262580645161,496.671212121212,778.404333333333,5850.4,15725.14,16390.15,93408.52,487.533333333333,507.262580645161,496.671212121212,777.694333333333,5850.4,15725.14,16390.15,93323.32,0,0,0,0.71,0,0,0,85.2,8.5,9.41935483870968,9.18181818181818,11.475,102,292,303,1377,0.5,0.5,0.5,0.55421686746988,"more than 6 month"
"2904",69173,"KINGSTON                      ","ON ",1,0,"DAILY     ","NULL",1,107,66,"2017-09-14",0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30769230769231,0,0,0,17,0.5,0.5,0.5,1,"less than or equal to 3 month"
"2905",69174,"CAMAS                         ","WA ",1,100,"COMMISSION","NULL",0,236,5,"2017-06-30",0,0,0,4,0,0,0,1250,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,1250,0,0,0,5000,0,0,0,2.5,0,0,0,10,0.5,0.5,0.5,0.5,"less than or equal to a month"
"2906",69175,"WHITTIER                      ","CA ",1,100,"COMMISSION","NULL",0,236,40,"2017-08-01",0,0,0,27,0,0,0,554.592592592593,0,0,0,14974,0,0,0,554.592592592593,0,0,0,14974,0,0,0,0,0,0,0,0,0,0,0,18.6296296296296,0,0,0,503,0.5,0.5,0.5,0.5,"less than or equal to 3 month"
"2907",69176,"PLAINFIELD                    ","IL ",1,100,"COMMISSION","NULL",1,107,1,"2018-05-23",1,1,1,1,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0.5,0.5,0.5,0.5,"less than or equal to a month"
"2908",69184,"NEW HAVEN                     ","MI ",1,100,"COMMISSION","NULL",1,107,27,"2017-12-07",0,0,0,10,0,0,0,1502.726,0,0,0,15027.26,0,0,0,1502.726,0,0,0,15027.26,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,225,0.5,0.5,0.5,0.5,"less than or equal to a month"
"2909",69186,"CHARLOTTE                     ","NC ",1,100,"COMMISSION","0",1,107,237,"2018-05-29",20,68,108,162,1868.1625,1783.85529411765,1769.63064814815,1815.4775308642,37363.25,121302.16,191120.11,294107.36,1854.0325,1727.39794117647,1676.44222222222,1698.66765432099,37080.65,117463.06,181055.76,275184.16,14.13,56.4573529411765,93.1884259259259,116.80987654321,282.6,3839.1,10064.35,18923.2,8.65,9.76470588235294,9.78703703703704,10.1666666666667,173,664,1057,1647,0.5,0.8,0.714285714285714,0.714285714285714,"more than 6 month"
"2910",69187,"HUDSON                        ","FL ",1,100,"COMMISSION","0",1,107,337,"2018-05-29",27,50,61,189,797.888888888889,739.4336,722.844590163934,773.145767195767,21543,36971.68,44093.52,146124.55,785,732.4736,715.742950819672,750.248835978836,21195,36623.68,43660.32,141797.03,12.8888888888889,6.96,7.10163934426229,22.8969312169312,348,348,433.2,4327.52,13.7777777777778,13.64,12.7049180327869,11.4179894179894,372,682,775,2158,0.666666666666667,0.581395348837209,0.641509433962264,0.6875,"more than 6 month"
"2911",69201,"CLERMONT                      ","FL ",1,100,"COMMISSION","NULL",1,107,361,"2018-05-29",17,53,92,213,1045.63529411765,1313.34716981132,1390.07173913043,1307.41361502347,17775.8,69607.4,127886.6,278479.1,1039.16470588235,1298.81886792453,1373.4847826087,1184.7985915493,17665.8,68837.4,126360.6,252362.1,6.47058823529412,14.5283018867925,16.5869565217391,122.615023474178,110,770,1526,26117,3.76470588235294,4.20754716981132,4.33695652173913,4.018779342723,64,223,399,856,0.5,0.5,0.5,0.5,"more than 6 month"
"2912",69203,"SPRINGFIELD                   ","MA ",1,100,"COMMISSION","NULL",0,236,1,"2017-08-23",0,0,0,1,0,0,0,456,0,0,0,456,0,0,0,456,0,0,0,456,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0.5,0.5,0.5,0.5,"less than or equal to a month"
"2913",69205,"MISSISSAUGA                   ","ON ",1,0,"WEEKLY    ","NULL",1,107,25,"2018-05-29",17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.94117647058824,6.94117647058824,6.94117647058824,6.94117647058824,118,118,118,118,0.928571428571429,0.928571428571429,0.928571428571429,0.928571428571429,"less than or equal to a month"
"2914",69207,"FOREST PARK                   ","GA ",1,100,"COMMISSION","NULL",0,236,252,"2018-02-28",0,0,46,192,0,0,917.608695652174,909.947916666667,0,0,42210,174710,0,0,917.608695652174,911.302083333333,0,0,42210,174970,0,0,0,-1.35416666666667,0,0,0,-260,0,0,39.2608695652174,41.828125,0,0,1806,8031,0.5,0.5,0.5,0.5,"more than 6 month"
"2915",69209,"FOREST PARK                   ","GA ",1,100,"COMMISSION","NULL",0,236,142,"2017-12-31",0,0,0,12,0,0,0,940.833333333333,0,0,0,11290,0,0,0,940.833333333333,0,0,0,11290,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,504,0.5,0.5,0.5,0.5,"less than or equal to 6 month"
"2916",69211,"HUDSON                        ","FL ",1,100,"COMMISSION","0",1,107,60,"2018-05-29",29,48,48,48,919.896551724138,877.979166666667,877.979166666667,877.979166666667,26677,42143,42143,42143,919.896551724138,877.979166666667,877.979166666667,877.979166666667,26677,42143,42143,42143,0,0,0,0,0,0,0,0,18.3103448275862,17.7916666666667,17.7916666666667,17.7916666666667,531,854,854,854,0.620689655172414,0.638297872340426,0.638297872340426,0.638297872340426,"less than or equal to 3 month"
"2917",69215,"STALLINGS                     ","NC ",1,100,"COMMISSION","0",0,236,258,"2018-03-08",0,1,3,85,0,962,827.333333333333,683.623529411765,0,962,2482,58108,0,962,827.333333333333,683.623529411765,0,962,2482,58108,0,0,0,0,0,0,0,0,0,14,14,12.6941176470588,0,14,42,1079,0.5,0.5,0.5,0.461538461538462,"more than 6 month"
"2918",69216,"TUCKER                        ","GA ",1,100,"COMMISSION","NULL",0,236,56,"2017-08-18",0,0,0,42,0,0,0,684.642857142857,0,0,0,28755,0,0,0,684.642857142857,0,0,0,28755,0,0,0,0,0,0,0,0,0,0,0,16.3571428571429,0,0,0,687,0.5,0.5,0.5,0.352941176470588,"less than or equal to 3 month"
"2919",69217,"DANBURY                       ","CT ",1,100,"COMMISSION","NULL",1,107,340,"2018-05-29",29,88,142,330,977.103448275862,957.772727272727,927.338028169014,928.745454545455,28336,84284,131682,306486,961.793103448276,939.363636363636,913.225352112676,922.672727272727,27892,82664,129678,304482,15.3103448275862,18.4090909090909,14.112676056338,6.07272727272727,444,1620,2004,2004,18.3793103448276,16.6818181818182,15.4788732394366,14.7727272727273,533,1468,2198,4875,0.758620689655172,0.747126436781609,0.737588652482269,0.675840978593272,"more than 6 month"
"2920",69225,"WEEHAWKIN                     ","NJ ",1,100,"COMMISSION","NULL",0,236,15,"2017-07-08",0,0,0,10,0,0,0,840.4,0,0,0,8404,0,0,0,840.4,0,0,0,8404,0,0,0,0,0,0,0,0,0,0,0,13.7,0,0,0,137,0.5,0.5,0.5,0.222222222222222,"less than or equal to a month"
"2921",69226,"HOUSTON                       ","TX ",1,100,"COMMISSION","NULL",0,236,80,"2017-10-06",0,0,0,32,0,0,0,454.5,0,0,0,14544,0,0,0,454.5,0,0,0,14544,0,0,0,0,0,0,0,0,0,0,0,12.34375,0,0,0,395,0.5,0.5,0.5,0.52,"less than or equal to 3 month"
"2922",69227,"NORTH BERGEN                  ","NJ ",1,100,"COMMISSION","NULL",1,107,3,"2017-07-03",0,0,0,3,0,0,0,744.333333333333,0,0,0,2233,0,0,0,744.333333333333,0,0,0,2233,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,39,0.5,0.5,0.5,0.333333333333333,"less than or equal to a month"
"2923",69231,"TUCKER                        ","GA ",1,100,"COMMISSION","NULL",0,236,1,"2017-07-02",0,0,0,1,0,0,0,1100,0,0,0,1100,0,0,0,1100,0,0,0,1100,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,0.5,0.5,0.5,0,"less than or equal to a month"
"2924",69232,"SUMMIT                        ","IL ",1,100,"COMMISSION","NULL",1,107,337,"2018-05-27",4,12,39,159,754.875,696.908333333333,591.987179487179,555.66320754717,3019.5,8362.9,23087.5,88350.45,322.8875,394.779166666667,428.316666666667,447.624528301887,1291.55,4737.35,16704.35,71172.3,431.9875,302.129166666667,163.670512820513,108.038679245283,1727.95,3625.55,6383.15,17178.15,6.75,8.83333333333333,11.4871794871795,12.1635220125786,27,106,448,1934,0.5,0.5,0.5,0.5,"more than 6 month"
"2925",69233,"KATY                          ","TX ",1,100,"COMMISSION","NULL",0,236,87,"2017-09-25",0,0,0,65,0,0,0,793.107692307692,0,0,0,51552,0,0,0,793.107692307692,0,0,0,51552,0,0,0,0,0,0,0,0,0,0,0,14.8307692307692,0,0,0,964,0.5,0.5,0.5,0.564516129032258,"less than or equal to 3 month"
"2926",69237,"PATERSON                      ","NJ ",1,100,"COMMISSION","NULL",0,236,87,"2017-10-06",0,0,0,48,0,0,0,907.19,0,0,0,43545.12,0,0,0,905.525,0,0,0,43465.2,0,0,0,1.665,0,0,0,79.92,0,0,0,13.3541666666667,0,0,0,641,0.5,0.5,0.5,0.636363636363636,"less than or equal to 3 month"
"2927",69238,"HOUSTON                       ","TX ",1,100,"COMMISSION","NULL",1,107,346,"2018-05-30",27,81,134,303,700,692,662.238805970149,778.350891089109,18900,56052,88740,235840.32,700,667.111111111111,647.194029850746,767.763432343234,18900,54036,86724,232632.32,0,24.8888888888889,15.044776119403,10.5874587458746,0,2016,2016,3208,12.8148148148148,13.679012345679,14.4253731343284,14.3069306930693,346,1108,1933,4335,0.521739130434783,0.442622950819672,0.44954128440367,0.456852791878173,"more than 6 month"
"2928",69239,"BURLINGAME                    ","CA ",1,100,"COMMISSION","NULL",0,236,31,"2017-07-26",0,0,0,20,0,0,0,1033.6,0,0,0,20672,0,0,0,1033.6,0,0,0,20672,0,0,0,0,0,0,0,0,0,0,0,20.95,0,0,0,419,0.5,0.5,0.5,0.15,"less than or equal to 3 month"
"2929",69242,"ASHBURN                       ","VA ",1,100,"COMMISSION","NULL",0,236,75,"2017-09-12",0,0,0,49,0,0,0,621.285714285714,0,0,0,30443,0,0,0,621.285714285714,0,0,0,30443,0,0,0,0,0,0,0,0,0,0,0,11.0816326530612,0,0,0,543,0.5,0.5,0.5,0.282608695652174,"less than or equal to 3 month"
"2930",69244,"STALLINGS                     ","NC ",1,100,"COMMISSION","0",1,107,334,"2018-05-29",28,87,134,280,1134.78571428571,1039.90804597701,971.059701492537,972.307214285714,31774,90472,130122,272246.02,947.428571428571,786.620689655172,703.432835820896,776.342928571429,26528,68436,94260,217376.02,187.357142857143,253.287356321839,267.626865671642,195.964285714286,5246,22036,35862,54870,18.5714285714286,16.3218390804598,13.6044776119403,13.65,520,1420,1823,3822,0.615384615384615,0.609756097560976,0.616666666666667,0.573333333333333,"more than 6 month"
"2931",69248,"CHESTERFIELD                  ","VA ",1,100,"COMMISSION","NULL",1,107,113,"2017-10-20",0,0,0,67,0,0,0,417.014925373134,0,0,0,27940,0,0,0,417.014925373134,0,0,0,27940,0,0,0,0,0,0,0,0,0,0,0,8.77611940298507,0,0,0,588,0.5,0.5,0.5,0.619047619047619,"less than or equal to 6 month"
"2932",69250,"MAUSTON                       ","WI ",1,100,"COMMISSION","NULL",1,107,337,"2018-05-29",27,81,121,266,1138.81814814815,1296.83592592593,1222.63239669421,1091.2869924812,30748.09,105043.71,147938.52,290282.34,1138.81814814815,1288.53962962963,1216.83570247934,1087.90804511278,30748.09,104371.71,147237.12,289383.54,0,8.2962962962963,5.79669421487603,3.37894736842105,0,672,701.4,898.8,7.96296296296296,8.33333333333333,7.79338842975207,7.50751879699248,215,675,943,1997,1,1,1,1,"more than 6 month"
"2933",69251,"MAUSTON                       ","WI ",1,100,"COMMISSION","NULL",1,107,23,"2018-05-29",19,19,19,19,1011.34263157895,1011.34263157895,1011.34263157895,1011.34263157895,19215.51,19215.51,19215.51,19215.51,1011.34263157895,1011.34263157895,1011.34263157895,1011.34263157895,19215.51,19215.51,19215.51,19215.51,0,0,0,0,0,0,0,0,7.21052631578947,7.21052631578947,7.21052631578947,7.21052631578947,137,137,137,137,0.5,0.5,0.5,0.5,"less than or equal to a month"
"2934",69253,"HOUSTON                       ","TX ",1,100,"COMMISSION","NULL",0,236,8,"2017-10-05",0,0,0,6,0,0,0,444,0,0,0,2664,0,0,0,444,0,0,0,2664,0,0,0,0,0,0,0,0,0,0,0,11.8333333333333,0,0,0,71,0.5,0.5,0.5,0.75,"less than or equal to a month"
"2935",69258,"BRAMPTON,ON,L6X5C6            ","ON ",1,0,"DAILY     ","NULL",0,236,227,"2018-02-11",0,0,37,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.78378378378378,8.75147928994083,0,0,325,1479,0.5,0.5,0.857142857142857,0.748502994011976,"more than 6 month"
"2936",69269,"HOUSTON                       ","TX ",1,100,"COMMISSION","NULL",0,236,1,"2017-07-10",0,0,0,1,0,0,0,493.5,0,0,0,493.5,0,0,0,493.5,0,0,0,493.5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0.5,0.5,0.5,0.5,"less than or equal to a month"
"2937",69272,"HOUSTON                       ","TX ",1,100,"COMMISSION","NULL",0,236,158,"2018-02-21",0,0,2,28,0,0,288,457.714285714286,0,0,576,12816,0,0,288,457.714285714286,0,0,576,12816,0,0,0,0,0,0,0,0,0,0,8.5,11,0,0,17,308,0.5,0.5,0.5,0.571428571428571,"less than or equal to 6 month"
"2938",69273,"SURREY,BC,V3R0W1              ","BC ",1,0,"DAILY     ","NULL",0,236,73,"2018-02-05",0,0,26,45,0,0,0,209.555555555556,0,0,0,9430,0,0,0,209.555555555556,0,0,0,9430,0,0,0,0,0,0,0,0,0,0,5.92307692307692,5.46666666666667,0,0,154,246,0.5,0.5,0.611111111111111,0.576923076923077,"less than or equal to 3 month"
"2939",69275,"HIALEAH                       ","FL ",1,100,"COMMISSION","0",0,236,23,"2017-07-26",0,0,0,13,0,0,0,843.923076923077,0,0,0,10971,0,0,0,843.923076923077,0,0,0,10971,0,0,0,0,0,0,0,0,0,0,0,16.2307692307692,0,0,0,211,0.5,0.5,0.5,0.384615384615385,"less than or equal to a month"
"2940",69276,"CHARLOTTE                     ","NC ",1,100,"COMMISSION","NULL",0,236,59,"2017-11-11",0,0,0,38,0,0,0,1281.97368421053,0,0,0,48715,0,0,0,1106.39473684211,0,0,0,42043,0,0,0,175.578947368421,0,0,0,6672,0,0,0,10.7368421052632,0,0,0,408,0.5,0.5,0.5,0.5,"less than or equal to 3 month"
"2941",69277,"CHARLOTTE                     ","NC ",1,100,"COMMISSION","NULL",0,236,143,"2017-11-18",0,0,0,38,0,0,0,1038.02631578947,0,0,0,39445,0,0,0,330.236842105263,0,0,0,12549,0,0,0,707.789473684211,0,0,0,26896,0,0,0,13.3684210526316,0,0,0,508,0.5,0.5,0.5,0.5,"less than or equal to 6 month"
"2942",69282,"SURREY                        ","BC ",1,100,"COMMISSION","NULL",0,236,88,"2018-05-03",3,64,88,88,1360,1751.75,1758.13636363636,1758.13636363636,4080,112112,154716,154716,1360,1751.75,1758.13636363636,1758.13636363636,4080,112112,154716,154716,0,0,0,0,0,0,0,0,5.66666666666667,7.703125,7.70454545454545,7.70454545454545,17,493,678,678,0,0.578947368421053,0.597402597402597,0.597402597402597,"less than or equal to 3 month"
"2943",69283,"BROCKTON                      ","MA ",1,100,"COMMISSION","NULL",1,107,252,"2018-03-20",0,5,19,64,0,714.116,653.501052631579,859.56671875,0,3570.58,12416.52,55012.27,0,714.116,653.501052631579,856.27765625,0,3570.58,12416.52,54801.77,0,0,0,3.2890625,0,0,0,210.5,0,11.6,12.3157894736842,12.5625,0,58,234,804,0.5,0.5,0.5,0.793103448275862,"more than 6 month"
"2944",69291,"REVERE                        ","MA ",1,100,"COMMISSION","NULL",1,107,1,"2018-01-06",0,0,1,1,0,0,372.46,372.46,0,0,372.46,372.46,0,0,372.46,372.46,0,0,372.46,372.46,0,0,0,0,0,0,0,0,0,0,10,10,0,0,10,10,0.5,0.5,0.5,0.5,"less than or equal to a month"
"2945",69292,"CANTON                        ","OH ",1,100,"COMMISSION","0",0,236,194,"2018-01-25",0,0,16,89,0,0,479,710.019662921348,0,0,7664,63191.75,0,0,479,609.929775280899,0,0,7664,54283.75,0,0,0,100.089887640449,0,0,0,8908,0,0,9.5625,12.0786516853933,0,0,153,1075,0.5,0.5,0.692307692307692,0.555555555555556,"more than 6 month"
"2946",69293,"MARIETTA                      ","GA ",1,100,"COMMISSION","NULL",1,107,21,"2017-07-24",0,0,0,6,0,0,0,975,0,0,0,5850,0,0,0,975,0,0,0,5850,0,0,0,0,0,0,0,0,0,0,0,15.1666666666667,0,0,0,91,0.5,0.5,0.5,0.666666666666667,"less than or equal to a month"
"2947",69294,"MARIETTA                      ","GA ",1,100,"COMMISSION","NULL",1,107,262,"2018-03-17",0,5,6,101,0,488.392,485.716666666667,996.23801980198,0,2441.96,2914.3,100620.04,0,488.392,485.716666666667,825.165148514851,0,2441.96,2914.3,83341.68,0,0,0,171.072871287129,0,0,0,17278.36,0,6.8,6.5,12.6930693069307,0,34,39,1282,0.5,1,1,0.833333333333333,"more than 6 month"
"2948",69296,"PHOENIX                       ","AZ ",1,100,"COMMISSION","NULL",1,107,298,"2018-05-29",19,61,105,204,437.158947368421,459.869344262295,473.483619047619,481.456617647059,8306.02,28052.03,49715.78,98217.15,435.316842105263,434.049672131148,441.814666666667,433.925735294118,8271.02,26477.03,46390.54,88520.85,1.84210526315789,25.8196721311475,31.6689523809524,47.5308823529412,35,1575,3325.24,9696.3,13.8421052631579,15.3114754098361,15.6666666666667,15.1764705882353,263,934,1645,3096,0.5,0.5,0.5,0.5,"more than 6 month"
"2949",69298,"STALLINGS                     ","NC ",1,100,"COMMISSION","0",1,107,326,"2018-05-29",29,90,149,301,871.310344827586,984.4,880.174496644295,909.379534883721,25268,88596,131146,273723.24,841.241379310345,900.377777777778,829.422818791946,884.256611295681,24396,81034,123584,266161.24,30.0689655172414,84.0222222222222,50.751677852349,25.1229235880399,872,7562,7562,7562,14.448275862069,16.4666666666667,15.4496644295302,15.4817275747508,419,1482,2302,4660,0.5,0.530864197530864,0.542635658914729,0.548936170212766,"more than 6 month"
"2950",69301,"PORTLAND                      ","OR ",1,100,"COMMISSION","NULL",0,236,85,"2017-09-20",0,0,0,69,0,0,0,731.413043478261,0,0,0,50467.5,0,0,0,389.384057971014,0,0,0,26867.5,0,0,0,342.028985507246,0,0,0,23600,0,0,0,10.1304347826087,0,0,0,699,0.5,0.5,0.5,0.5,"less than or equal to 3 month"
"2951",69304,"CANTON                        ","OH ",1,100,"COMMISSION","0",1,107,347,"2018-05-29",23,72,119,284,509.130434782609,513.402777777778,517.159663865546,624.183098591549,11710,36965,61542,177268,498,508.958333333333,514.470588235294,622.830985915493,11454,36645,61222,176884,11.1304347826087,4.44444444444444,2.6890756302521,1.35211267605634,256,320,320,384,6.26086956521739,6.36111111111111,6.46218487394958,8.19014084507042,144,458,769,2326,0.5,0.5,0.5,0.5,"more than 6 month"
"2952",69306,"BALTIMORE                     ","MD ",1,100,"COMMISSION","NULL",0,236,54,"2017-10-09",0,0,0,34,0,0,0,1026.46117647059,0,0,0,34899.68,0,0,0,1005.36294117647,0,0,0,34182.34,0,0,0,21.0982352941176,0,0,0,717.34,0,0,0,11.4705882352941,0,0,0,390,0.5,0.5,0.5,0.606060606060606,"less than or equal to 3 month"
"2953",69308,"STALLINGS                     ","NC ",1,100,"COMMISSION","0",1,107,108,"2017-12-27",0,0,0,43,0,0,0,638.744186046512,0,0,0,27466,0,0,0,638.744186046512,0,0,0,27466,0,0,0,0,0,0,0,0,0,0,0,10.4651162790698,0,0,0,450,0.5,0.5,0.5,0.666666666666667,"less than or equal to 6 month"
"2954",69317,"WHITTIER                      ","CA ",1,100,"COMMISSION","NULL",1,107,74,"2018-05-03",2,2,4,4,484.5,484.5,493.75,493.75,969,969,1975,1975,484.5,484.5,493.75,493.75,969,969,1975,1975,0,0,0,0,0,0,0,0,15,15,16,16,30,30,64,64,0.5,0.5,0.5,0.5,"less than or equal to 3 month"
"2955",69319,"WEEHAWKIN                     ","NJ ",1,100,"COMMISSION","NULL",0,236,84,"2017-09-18",0,0,0,48,0,0,0,651.229166666667,0,0,0,31259,0,0,0,651.229166666667,0,0,0,31259,0,0,0,0,0,0,0,0,0,0,0,9.41666666666667,0,0,0,452,0.5,0.5,0.5,0.477272727272727,"less than or equal to 3 month"
"2956",69320,"EUSTIS                        ","FL ",1,100,"COMMISSION","0",1,107,51,"2017-08-18",0,0,0,50,0,0,0,906.66,0,0,0,45333,0,0,0,906.66,0,0,0,45333,0,0,0,0,0,0,0,0,0,0,0,16.42,0,0,0,821,0.5,0.5,0.5,0.62,"less than or equal to 3 month"
"2957",69321,"EUSTIS                        ","FL ",1,100,"COMMISSION","0",0,236,51,"2017-08-18",0,0,0,45,0,0,0,762.066666666667,0,0,0,34293,0,0,0,762.066666666667,0,0,0,34293,0,0,0,0,0,0,0,0,0,0,0,15.6666666666667,0,0,0,705,0.5,0.5,0.5,0.627906976744186,"less than or equal to 3 month"
"2958",69322,"NORFOLK                       ","VA ",1,100,"COMMISSION","0",0,236,5,"2017-08-29",0,0,0,2,0,0,0,814,0,0,0,1628,0,0,0,814,0,0,0,1628,0,0,0,0,0,0,0,0,0,0,0,15.5,0,0,0,31,0.5,0.5,0.5,0.5,"less than or equal to a month"
"2959",69323,"OZONE PARK                    ","NY ",1,100,"COMMISSION","0",0,236,179,"2017-12-22",0,0,0,93,0,0,0,921.835483870968,0,0,0,85730.7,0,0,0,920.680215053763,0,0,0,85623.26,0,0,0,1.1552688172043,0,0,0,107.44,0,0,0,15.6451612903226,0,0,0,1455,0.5,0.5,0.5,0.584415584415584,"less than or equal to 6 month"
"2960",69328,"DETROIT                       ","MI ",1,100,"COMMISSION","NULL",1,107,250,"2018-05-26",3,7,25,39,326.666666666667,217.428571428571,365.44,308.615384615385,980,1522,9136,12036,326.666666666667,217.428571428571,365.44,308.615384615385,980,1522,9136,12036,0,0,0,0,0,0,0,0,1.66666666666667,1.71428571428571,1.88,1.64102564102564,5,12,47,64,0.5,0.5,0.5,0.5,"more than 6 month"
"2961",69333,"PORT JERVIS                   ","NY ",1,100,"COMMISSION","0",1,107,281,"2018-05-29",26,73,116,215,1003.88076923077,846.697260273973,698.119827586207,703.162325581395,26100.9,61808.9,80981.9,151179.9,1003.88076923077,846.697260273973,698.119827586207,703.162325581395,26100.9,61808.9,80981.9,151179.9,0,0,0,0,0,0,0,0,13.4230769230769,8.93150684931507,6.9051724137931,8.78139534883721,349,652,801,1888,0.56,0.637931034482759,0.692307692307692,0.590062111801242,"more than 6 month"
"2962",69335,"BROOKLYN PARK                 ","MN ",1,100,"COMMISSION","NULL",1,107,333,"2018-05-29",25,79,120,234,1220.8392,1030.27392405063,962.410333333333,907.750769230769,30520.98,81391.64,115489.24,212413.68,1220.8392,1030.27392405063,961.965666666667,906.186837606838,30520.98,81391.64,115435.88,212047.72,0,0,0.444666666666667,1.56393162393162,0,0,53.36,365.96,10.12,10.126582278481,9.85833333333333,10.1752136752137,253,800,1183,2381,1,1,0.928571428571429,0.759259259259259,"more than 6 month"
"2963",69338,"PASSAIC                       ","NJ ",1,100,"COMMISSION","0",0,236,125,"2017-11-02",0,0,0,62,0,0,0,838.693548387097,0,0,0,51999,0,0,0,838.693548387097,0,0,0,51999,0,0,0,0,0,0,0,0,0,0,0,16.4193548387097,0,0,0,1018,0.5,0.5,0.5,0.421052631578947,"less than or equal to 6 month"
"2964",69340,"CHARLOTTE                     ","NC ",1,100,"COMMISSION","NULL",0,236,117,"2017-11-18",0,0,0,84,0,0,0,1632.02380952381,0,0,0,137090,0,0,0,954.166666666667,0,0,0,80150,0,0,0,677.857142857143,0,0,0,56940,0,0,0,11.2738095238095,0,0,0,947,0.5,0.5,0.5,0.5,"less than or equal to 6 month"
